Empresa;Abertura;Mês;Segmento
3M;4920,62;10;BDR
3M;4636,61;11;BDR
3M;4481,61;12;BDR
3R PETROLEUM;607,62;11;Petróleo, Gás e Biocombustíveis
3R PETROLEUM;1920,29;12;Petróleo, Gás e Biocombustíveis
AB INBEV;3283,65;10;Bebidas
AB INBEV;999,76;11;Bebidas
AB INBEV;1200,93;12;Bebidas
ABB LTD;254,76;10;BDR
ABB LTD;620,35;11;BDR
ABB LTD;697,84;12;BDR
ABBOTT;2735,28;10;BDR
ABBOTT;2709,76;11;BDR
ABBOTT;2631,34;12;BDR
ABBVIE;8644,23;10;BDR
ABBVIE;8477,3;11;BDR
ABBVIE;10306,78;12;BDR
ABC BRASIL;1420,23;10;Serviços Bancários
ABC BRASIL;1275,66;11;Serviços Bancários
ABC BRASIL;1357,94;12;Serviços Bancários
ABEV;388,56;10;Bebidas
ABEV;807,63;11;Bebidas
ABEV;714,4;12;Bebidas
ABEV    /EJ;454,66;12;Bebidas
ABEV  FM;129,11;10;Bebidas
ABEV  FM;96,11;11;Bebidas
ABEV  FM;74,1;12;Bebidas
ABEV  FM/EJ;39,59;12;Bebidas
ABEVE;838,19;10;Bebidas
ABEVE;638,89;11;Bebidas
ABEVE;311,77;12;Bebidas
ABEVE    /EJ;432,98;12;Bebidas
ABEVE  FM;85,35;10;Bebidas
ABEVE  FM;79,25;11;Bebidas
ABEVE  FM;45,18;12;Bebidas
ABEVE  FM/EJ;27,46;12;Bebidas
ABIOMED INC;8128,68;10;BDR
ABIOMED INC;6217,58;11;BDR
ABIOMED INC;4430,99;12;BDR
ACCENTURE;15222,73;10;BDR
ACCENTURE;15649,89;11;BDR
ACCENTURE;19592,94;12;BDR
ACO ALTONA;707,82;10;BDR
ACO ALTONA;561,9;11;BDR
ACO ALTONA;734,85;12;BDR
ACTIVISION;9515,4;10;BDR
ACTIVISION;8439,53;11;BDR
ACTIVISION;8858,65;12;BDR
ADOBE INC;10636,19;10;BDR
ADOBE INC;1033,78;11;BDR
ADOBE INC;1011,88;12;BDR
ADVANCE AUTO;1348,75;10;BDR
ADVANCE AUTO;1030,29;11;BDR
ADVANCE AUTO;951,88;12;BDR
ADVANCED MIC;9763,73;10;BDR
ADVANCED MIC;9062,36;11;BDR
ADVANCED MIC;9620,9;12;BDR
ADVANCED-DH;86,84;10;BDR
ADVANCED-DH;79,4;11;BDR
ADVANCED-DH;71,25;12;BDR
AEGON NV;47,31;10;BDR
AEGON NV;311,4;11;BDR
AEGON NV;384,64;12;BDR
AERIS;233,32;11;Máquinas e Equipamentos
AERIS;534,06;12;Máquinas e Equipamentos
AES CORP;1340,3;10;BDR
AES CORP;1471,2;11;BDR
AES CORP;1567,27;12;BDR
AES TIETE E;1353,82;10;BDR
AES TIETE E;1303,61;11;BDR
AES TIETE E;1368,16;12;BDR
AFLAC INC;816,78;10;BDR
AFLAC INC;2231,2;11;BDR
AFLAC INC;1612,78;12;BDR
AFLUENTE T;411,64;10;BDR
AFLUENTE T;359,24;11;BDR
AFLUENTE T;396,97;12;BDR
AGILENT TECH;589,58;10;BDR
AGILENT TECH;594,7;11;BDR
AGILENT TECH;1814,32;12;BDR
AIG GROUP;1422,01;10;BDR
AIG GROUP;1793,45;11;BDR
AIG GROUP;1963,53;12;BDR
AIR PRODUCTS;2474,09;10;BDR
AIR PRODUCTS;1882,56;11;BDR
AIR PRODUCTS;694,49;12;BDR
AKAMAI TECHN;3468,06;10;BDR
AKAMAI TECHN;774,61;11;BDR
AKAMAI TECHN;674,19;12;BDR
ALASKA AIR G;660,81;10;BDR
ALASKA AIR G;1222,77;11;BDR
ALASKA AIR G;1865,78;12;BDR
ALBEMARLE CO;3195,57;10;BDR
ALBEMARLE CO;11876,83;11;BDR
ALBEMARLE CO;10792,57;12;BDR
ALEXANDRIA R;897,61;10;BDR
ALEXANDRIA R;686,4;11;BDR
ALEXANDRIA R;3120,15;12;BDR
ALEXION PHAR;5728,16;10;BDR
ALEXION PHAR;4420,69;11;BDR
ALEXION PHAR;2832,09;12;BDR
ALFA CONSORC;1073,79;10;Previdência e Seguros
ALFA CONSORC;891,3;11;Previdência e Seguros
ALFA CONSORC;882,3;12;Previdência e Seguros
ALFA FINANC;486,78;10;BDR
ALFA FINANC;407,81;11;BDR
ALFA FINANC;485,97;12;BDR
ALFA HOLDING;435,6;10;Intermediários Financeiros
ALFA HOLDING;432,86;11;Intermediários Financeiros
ALFA HOLDING;575,95;12;Intermediários Financeiros
ALFA INVEST;505,18;10;BDR
ALFA INVEST;645,68;11;BDR
ALFA INVEST;658,53;12;BDR
ALIANSCSONAE;2247,53;10;Exploração de Imóveis
ALIANSCSONAE;2144,37;11;Exploração de Imóveis
ALIANSCSONAE;3305,79;12;Exploração de Imóveis
ALIBABAGR;23966,74;10;BDR
ALIBABAGR;1076,81;11;BDR
ALIBABAGR;951,74;12;BDR
ALIGN TECHNO;3865,62;10;BDR
ALIGN TECHNO;7705,08;11;BDR
ALIGN TECHNO;12003,07;12;BDR
ALLEGION PLC;578,51;10;BDR
ALLEGION PLC;295,01;11;BDR
ALLEGION PLC;1424,7;12;BDR
ALLIANCE DAT;838,16;10;BDR
ALLIANCE DAT;1641,37;11;BDR
ALLIANCE DAT;1816,8;12;BDR
ALLIANT ENER;1543,37;10;BDR
ALLIANT ENER;1738,87;11;BDR
ALLIANT ENER;532,98;12;BDR
ALLIAR;569,93;10;Serviços Médico - Hospitalares, Análises e Diagnósticos
ALLIAR;614,06;11;Serviços Médico - Hospitalares, Análises e Diagnósticos
ALLIAR;784,99;12;Serviços Médico - Hospitalares, Análises e Diagnósticos
ALLSTATE COR;1024,52;10;BDR
ALLSTATE COR;794,68;11;BDR
ALLSTATE COR;817,83;12;BDR
ALNYLAM PHAR;460,71;10;BDR
ALNYLAM PHAR;598,47;11;BDR
ALNYLAM PHAR;546,3;12;BDR
ALPAE;3,95;11;BDR
ALPAE;1,6;12;BDR
ALPARGATAS;4098,55;10;BDR
ALPARGATAS;3924,57;11;BDR
ALPARGATAS;3956,65;12;BDR
ALPER S.A.;1299,16;10;Previdência e Seguros
ALPER S.A.;1346,28;11;Previdência e Seguros
ALPER S.A.;1601,69;12;Previdência e Seguros
ALPHABET;10051,41;10;BDR
ALPHABET;2551;11;BDR
ALPHABET;2455,48;12;BDR
ALPHAVILLE;670,31;12;Construção Civil
ALSO;1,92;11;#N/D
ALSO;0,5;12;#N/D
ALSOE;0,6;10;BDR
ALSOE;31,96;11;BDR
ALTERYX INC;39,1;10;BDR
ALTERYX INC;352,38;11;BDR
ALTERYX INC;477,63;12;BDR
ALTRIA GROUP;3937,72;10;BDR
ALTRIA GROUP;3457,59;11;BDR
ALTRIA GROUP;3881,36;12;BDR
ALUP;0,06;10;BDR
ALUP;0,1;11;BDR
ALUPAR;2002,22;10;Energia Elétrica
ALUPAR;1996,59;11;Energia Elétrica
ALUPAR;2211,48;12;Energia Elétrica
ALUPE;0,49;10;BDR
ALUPE;1,77;11;BDR
AMAR;0,51;12;#N/D
AMAZON;191625,36;10;BDR
AMAZON;37803,15;11;BDR
AMAZON;2099,88;12;BDR
AMAZONIA;1665,69;10;BDR
AMAZONIA;1579,94;11;BDR
AMAZONIA;1672,86;12;BDR
AMBEV S/A;2044,46;10;Bebidas
AMBEV S/A;1853,8;11;Bebidas
AMBEV S/A;1778,83;12;Bebidas
AMBIPAR;1449,65;10;Água e Saneamento
AMBIPAR;1093,6;11;Água e Saneamento
AMBIPAR;1395,93;12;Água e Saneamento
AMCOR PLC;60,32;10;BDR
AMCOR PLC;188,72;11;BDR
AMCOR PLC;759,8;12;BDR
AMEREN CORP;930,96;10;BDR
AMEREN CORP;212,5;11;BDR
AMEREN CORP;1404,33;12;BDR
AMERICAMOVIL;193,01;10;BDR
AMERICAMOVIL;529,26;11;BDR
AMERICAMOVIL;511,89;12;BDR
AMERICAN AIR;1470,62;10;BDR
AMERICAN AIR;1416,52;11;BDR
AMERICAN AIR;1687,35;12;BDR
AMERICAN ELE;1781,24;10;BDR
AMERICAN ELE;3091,29;11;BDR
AMERICAN ELE;3233,07;12;BDR
AMERICAN EXP;8519,67;10;BDR
AMERICAN EXP;8435,86;11;BDR
AMERICAN EXP;9869,52;12;BDR
AMERICAN TOW;2711,95;10;BDR
AMERICAN TOW;3220,46;11;BDR
AMERICAN TOW;3989,69;12;BDR
AMERICAN WAT;1080,53;10;BDR
AMERICAN WAT;211,5;11;BDR
AMERICAN WAT;958,12;12;BDR
AMERIPRISE F;473,65;10;BDR
AMERIPRISE F;988,41;11;BDR
AMERIPRISE F;2932,58;12;BDR
AMERISOURCEB;1383,59;10;BDR
AMERISOURCEB;1465,33;11;BDR
AMERISOURCEB;1541,34;12;BDR
AMETEK INC;304,79;10;BDR
AMETEK INC;325,11;11;BDR
AMETEK INC;296,05;12;BDR
AMGEN;25481,13;10;BDR
AMGEN;900,1;11;BDR
AMGEN;836,26;12;BDR
AMPHENOL COR;651,87;10;BDR
AMPHENOL COR;330;11;BDR
AMPHENOL COR;1009,28;12;BDR
AMPLA ENERG;528,04;10;BDR
AMPLA ENERG;389,98;11;BDR
AMPLA ENERG;337,41;12;BDR
ANALOG DEVIC;1716,27;10;BDR
ANALOG DEVIC;722,31;11;BDR
ANALOG DEVIC;370,39;12;BDR
ANGLOGOLD AS;218,48;12;BDR
ANIMA;1443,01;10;Diversos
ANIMA;1585,23;11;Diversos
ANIMA;1834,02;12;Diversos
ANSYS INC;1290,49;11;BDR
ANSYS INC;1337,12;12;BDR
ANTHEM INC;1669,43;10;BDR
ANTHEM INC;1773,15;11;BDR
ANTHEM INC;963,06;12;BDR
AON PLC;585,93;10;BDR
AON PLC;1610,11;11;BDR
AON PLC;1060,91;12;BDR
APACHE CORP;703,63;10;BDR
APACHE CORP;1067,58;11;BDR
APACHE CORP;1372,01;12;BDR
APARTMENT IN;1098,56;10;BDR
APARTMENT IN;1145,44;11;BDR
APARTMENT IN;2119,55;12;BDR
APPLE;1383,13;10;BDR
APPLE;1275,7;11;BDR
APPLE;1306,17;12;BDR
APPLIED MATE;2446,99;10;BDR
APPLIED MATE;2059,28;11;BDR
APPLIED MATE;3575,63;12;BDR
APTIV PLC;2487,7;10;BDR
APTIV PLC;1823,17;11;BDR
APTIV PLC;1592,51;12;BDR
ARCELOR;676,94;10;BDR
ARCELOR;850,65;11;BDR
ARCELOR;1127,2;12;BDR
ARCHER DANIE;1935,39;10;BDR
ARCHER DANIE;1077,01;11;BDR
ARCHER DANIE;1777,89;12;BDR
AREZZO CO;3549,05;10;Vestuário
AREZZO CO;3439,18;11;Vestuário
AREZZO CO;3475,98;12;Vestuário
ARGENX SE;344,14;10;BDR
ARGENX SE;867,95;11;BDR
ARGENX SE;912,47;12;BDR
ARISTA NETWO;602,49;10;BDR
ARISTA NETWO;360,42;11;BDR
ARISTA NETWO;358,08;12;BDR
ARMSTRONG;385,81;10;BDR
ARMSTRONG;822,28;11;BDR
ARMSTRONG;808,99;12;BDR
ARTHUR J GAL;905,88;10;BDR
ARTHUR J GAL;1238,07;11;BDR
ARTHUR J GAL;298;12;BDR
ARZZ;7,93;10;Vestuário
ARZZ;118,52;11;Vestuário
ARZZ;63,51;12;Vestuário
ARZZ    /EDJ;3;11;#N/D
ARZZE;1,63;10;Vestuário
ARZZE;6,45;11;Vestuário
ARZZE;79,01;12;Vestuário
ARZZE    /ED;1,05;11;#N/D
ASCENDIS PHA;423,75;10;BDR
ASCENDIS PHA;841,28;11;BDR
ASCENDIS PHA;359,93;12;BDR
ASML HOLD;12871,6;10;BDR
ASML HOLD;24927,33;11;BDR
ASML HOLD;24015,71;12;BDR
ASTRAZENECA;447,26;10;BDR
ASTRAZENECA;1009,47;11;BDR
ASTRAZENECA;896,84;12;BDR
ATLASSIAN CO;115,3;10;BDR
ATLASSIAN CO;271,43;11;BDR
ATLASSIAN CO;178,78;12;BDR
ATMASA;164,01;10;Serviços Diversos
ATMASA;150,68;11;Serviços Diversos
ATMASA;132,3;12;Serviços Diversos
ATMOS ENERGY;535,04;10;BDR
ATMOS ENERGY;1330,68;11;BDR
ATMOS ENERGY;496,08;12;BDR
ATOMPAR;154,21;10;BDR
ATOMPAR;130,46;11;BDR
ATOMPAR;133,25;12;BDR
ATT INC;3286,46;10;BDR
ATT INC;3115,18;11;BDR
ATT INC;3060,52;12;BDR
AURA 360;1350,51;10;BDR
AURA 360;1387,76;11;BDR
AURA 360;1546,17;12;BDR
AUTODESK INC;3830,27;10;BDR
AUTODESK INC;2828,71;11;BDR
AUTODESK INC;6026,84;12;BDR
AUTOHOME INC;56,44;10;BDR
AUTOHOME INC;54,99;11;BDR
AUTOHOME INC;648,71;12;BDR
AUTOMATIC DT;2507,34;10;BDR
AUTOMATIC DT;932;11;BDR
AUTOMATIC DT;2714,59;12;BDR
AUTOZONE INC;2308,37;10;BDR
AUTOZONE INC;3749,8;11;BDR
AUTOZONE INC;3883,38;12;BDR
AVALONBAY CO;1024,56;10;BDR
AVALONBAY CO;2028,15;11;BDR
AVALONBAY CO;2955,28;12;BDR
AVERY DENNIS;796,9;10;BDR
AVERY DENNIS;1208,85;11;BDR
AVERY DENNIS;788,53;12;BDR
AZEVEDO;605,92;10;BDR
AZEVEDO;652,44;11;BDR
AZEVEDO;451,54;12;BDR
AZUL;4559,46;10;Transporte
AZUL;5553,68;11;Transporte
AZUL;6691,78;12;Transporte
AZULE;589,41;10;BDR
AZULE;910,38;11;BDR
AZULE;1589,64;12;BDR
B2W DIGITAL;11112,11;10;Comércio
B2W DIGITAL;11087,04;11;Comércio
B2W DIGITAL;11350,89;12;Comércio
B3;9623,96;10;IBOV
B3;9516,28;11;IBOV
B3;8724,81;12;IBOV
B3SA;1546,39;10;IBOV
B3SA;1659,7;11;IBOV
B3SA;2377,14;12;IBOV
B3SA    /EDJ;146,32;10;IBOV
B3SA  FM;355,17;10;IBOV
B3SA  FM;442,69;11;IBOV
B3SA  FM;406,16;12;IBOV
B3SA  FM/EDJ;74,72;10;IBOV
B3SAE;5616,72;10;IBOV
B3SAE;6336,33;11;IBOV
B3SAE;6907,37;12;IBOV
B3SAE    /ED;844,5;10;IBOV
B3SAE  FM;328,15;10;IBOV
B3SAE  FM;326,05;11;IBOV
B3SAE  FM;316,61;12;IBOV
B3SAE  FM/ED;69,03;10;IBOV
BAHEMA;3220,78;10;BDR
BAHEMA;3139,83;11;BDR
BAHEMA;3314,24;12;BDR
BAIDU INC;11729,27;10;BDR
BAIDU INC;15320,22;11;BDR
BAIDU INC;17372,88;12;BDR
BAKER HUGHES;394,35;10;BDR
BAKER HUGHES;492,17;11;BDR
BAKER HUGHES;220,11;12;BDR
BALL CORP;512,56;10;BDR
BALL CORP;256;11;BDR
BALL CORP;699,52;12;BDR
BANCO BMG;392,57;10;Intermediários Financeiros
BANCO BMG;435,29;11;Intermediários Financeiros
BANCO BMG;518,05;12;Intermediários Financeiros
BANCO INTER;6729,21;10;Intermediários Financeiros
BANCO INTER;6750,2;11;Intermediários Financeiros
BANCO INTER;8459,98;12;Intermediários Financeiros
BANCO PAN;815,93;10;Intermediários Financeiros
BANCO PAN;620,66;11;Intermediários Financeiros
BANCO PAN;830,82;12;Intermediários Financeiros
BANCO SANTAN;294,29;10;BDR
BANCO SANTAN;880,99;11;BDR
BANCO SANTAN;988,43;12;BDR
BANESE;1471,06;10;BDR
BANESE;1037,68;11;BDR
BANESE;1172,98;12;BDR
BANESTES;493,66;10;BDR
BANESTES;458,03;11;BDR
BANESTES;457,27;12;BDR
BANK AMERICA;2681,98;10;BDR
BANK AMERICA;737,7;11;BDR
BANK AMERICA;753,68;12;BDR
BANPARA;274;10;BDR
BANPARA;299,88;11;BDR
BANRISUL;2492,5;10;Serviços Bancários
BANRISUL;2438,25;11;Serviços Bancários
BANRISUL;2805,78;12;Serviços Bancários
BARCLAYS PLC;252,42;10;BDR
BARCLAYS PLC;582,04;11;BDR
BARCLAYS PLC;722,71;12;BDR
BARDELLA;529,89;10;BDR
BARDELLA;410,59;11;BDR
BARDELLA;441,28;12;BDR
BATTISTELLA;461,93;10;BDR
BATTISTELLA;456,27;11;BDR
BATTISTELLA;446,84;12;BDR
BAUMER;1109,76;10;BDR
BAUMER;969,73;11;BDR
BAUMER;1158,16;12;BDR
BAXTER INTER;680,23;10;BDR
BAXTER INTER;204,14;11;BDR
BAXTER INTER;820,97;12;BDR
BB ETF IBOV;720,18;10;Serviços Bancários
BB ETF IBOV;1079,85;11;Serviços Bancários
BB ETF IBOV;1188,37;12;Serviços Bancários
BB ETF SP DV;1675,28;10;Serviços Bancários
BB ETF SP DV;1684,02;11;Serviços Bancários
BB ETF SP DV;1834,75;12;Serviços Bancários
BBAS;1298,31;10;Serviços Bancários
BBAS;1500,71;11;Serviços Bancários
BBAS;1273,34;12;Serviços Bancários
BBAS    /EJ;651,46;11;Serviços Bancários
BBAS    /EJ;2471,74;12;Serviços Bancários
BBAS  FM;193,43;10;Serviços Bancários
BBAS  FM;163,48;11;Serviços Bancários
BBAS  FM;189,16;12;Serviços Bancários
BBAS  FM/EJ;119,57;11;Serviços Bancários
BBAS  FM/EJ;168,41;12;Serviços Bancários
BBASE;6447,36;10;Serviços Bancários
BBASE;3733,88;11;Serviços Bancários
BBASE;2465,12;12;Serviços Bancários
BBASE    /EJ;1185,34;11;Serviços Bancários
BBASE    /EJ;5023,7;12;Serviços Bancários
BBASE  FM;180,26;10;Serviços Bancários
BBASE  FM;89,94;11;Serviços Bancários
BBASE  FM;92,51;12;Serviços Bancários
BBASE  FM/EJ;67,89;11;Serviços Bancários
BBASE  FM/EJ;88,23;12;Serviços Bancários
BBDC;951,59;10;Serviços Bancários
BBDC;1506,3;11;Serviços Bancários
BBDC;2645,56;12;Serviços Bancários
BBDC    /EJ;324,64;10;Serviços Bancários
BBDC    /EJ;1310,45;11;Serviços Bancários
BBDC    /EJ;1399,7;12;Serviços Bancários
BBDC  FM;207,24;10;Serviços Bancários
BBDC  FM;220,49;11;Serviços Bancários
BBDC  FM;217,42;12;Serviços Bancários
BBDC  FM/EJ;106,9;10;Serviços Bancários
BBDC  FM/EJ;166,13;11;Serviços Bancários
BBDC  FM/EJ;160,12;12;Serviços Bancários
BBDCE;3446,59;10;Serviços Bancários
BBDCE;2713,95;11;Serviços Bancários
BBDCE;3354,61;12;Serviços Bancários
BBDCE    /EJ;1553,18;10;Serviços Bancários
BBDCE    /EJ;1677,43;11;Serviços Bancários
BBDCE    /EJ;1658,44;12;Serviços Bancários
BBDCE  FM;139,54;10;Serviços Bancários
BBDCE  FM;129,02;11;Serviços Bancários
BBDCE  FM;124,01;12;Serviços Bancários
BBDCE  FM/EJ;60,86;10;Serviços Bancários
BBDCE  FM/EJ;77,46;11;Serviços Bancários
BBDCE  FM/EJ;109,7;12;Serviços Bancários
BBSE;200,31;10;Seguros
BBSE;630;11;Seguros
BBSE;785,25;12;Seguros
BBSE  FM;116,2;10;Seguros
BBSE  FM;181,35;11;Seguros
BBSE  FM;170,91;12;Seguros
BBSEE;575,05;10;Seguros
BBSEE;168,96;11;Seguros
BBSEE;233,61;12;Seguros
BBSEE  FM;125,18;10;Seguros
BBSEE  FM;83,87;11;Seguros
BBSEE  FM;81,17;12;Seguros
BBSEGURIDADE;3169,35;10;Previdência e Seguros
BBSEGURIDADE;2404,62;11;Previdência e Seguros
BBSEGURIDADE;2626,96;12;Previdência e Seguros
BECTON DICKI;2138,43;10;BDR
BECTON DICKI;2559,56;11;BDR
BECTON DICKI;5024,77;12;BDR
BEEF;42,57;10;BDR
BEEF;16,26;11;BDR
BEEF;41,08;12;BDR
BEEF    /ED;14,73;11;#N/D
BEEFE;73,1;10;BDR
BEEFE;33,32;11;BDR
BEEFE;105,88;12;BDR
BEEFE    /ED;61,06;11;#N/D
BEIGENE LTD;550,73;10;BDR
BEIGENE LTD;1114,33;11;BDR
BEIGENE LTD;787,38;12;BDR
BERKSHIRE;24954,85;10;BDR
BERKSHIRE;24575,83;11;BDR
BERKSHIRE;23512,17;12;BDR
BEST BUY;9838,99;10;BDR
BEST BUY;7519,43;11;BDR
BEST BUY;7411,89;12;BDR
BHP GROUP;3151,05;10;BDR
BHP GROUP;1425,42;11;BDR
BHP GROUP;991,37;12;BDR
BHP GROUP PL;232,34;10;BDR
BHP GROUP PL;379,51;11;BDR
BHP GROUP PL;800,96;12;BDR
BIC MONARK;4026,06;10;Varejo
BIC MONARK;2600,97;11;Varejo
BIC MONARK;3099,85;12;Varejo
BIDI;60,87;10;BDR
BIDI;2,79;12;BDR
BILBAOVIZ;188,46;10;BDR
BILBAOVIZ;295,05;11;BDR
BILBAOVIZ;327,34;12;BDR
BILIBILI INC;258,18;10;BDR
BILIBILI INC;828,59;11;BDR
BILIBILI INC;1575,85;12;BDR
BIOGEN;4840,28;10;BDR
BIOGEN;4907,37;11;BDR
BIOGEN;4007,72;12;BDR
BIOMARIN PHA;3927,53;10;BDR
BIOMARIN PHA;3535,72;11;BDR
BIOMARIN PHA;2401,27;12;BDR
BIOMM;907,59;10;BDR
BIOMM;902,21;11;BDR
BIOMM;1034,33;12;BDR
BIONTECH SE;311,48;10;BDR
BIONTECH SE;1263,82;11;BDR
BIONTECH SE;1471,57;12;BDR
BIOSEV;203,06;10;BDR
BIOSEV;206,76;11;BDR
BIOSEV;232,05;12;BDR
BIO-TECHNE C;399,6;10;BDR
BIO-TECHNE C;812,72;11;BDR
BIO-TECHNE C;426,83;12;BDR
BK BRASIL;546,3;10;Hoteis e Restaurantes
BK BRASIL;608,08;11;Hoteis e Restaurantes
BK BRASIL;662,84;12;Hoteis e Restaurantes
BLACKROCK;12168,06;10;BDR
BLACKROCK;12252,91;11;BDR
BLACKROCK;12127,64;12;BDR
BMGB;1,06;11;#N/D
BMGB;3,83;12;#N/D
BMGB    /EJ;0,98;12;#N/D
BNY MELLON;3086,72;10;BDR
BNY MELLON;3966,53;11;BDR
BNY MELLON;4196,48;12;BDR
BOA VISTA;574,95;10;Serviços Financeiros Diversos
BOA VISTA;531,67;11;Serviços Financeiros Diversos
BOA VISTA;519,72;12;Serviços Financeiros Diversos
BOEING;16517,69;10;BDR
BOEING;18975,33;11;BDR
BOEING;23460,1;12;BDR
BOMBRIL;85,08;10;Hiegene & Limpeza
BOMBRIL;79,52;11;Hiegene & Limpeza
BOMBRIL;88,1;12;Hiegene & Limpeza
BOOKING;7505,77;10;BDR
BOOKING;1234,05;11;BDR
BOOKING;1250,53;12;BDR
BORGWARNER I;866,93;10;BDR
BORGWARNER I;609,19;11;BDR
BOSTON PROP;614,89;10;BDR
BOSTON PROP;953,36;11;BDR
BOSTON PROP;920,75;12;BDR
BOSTON SCIEN;3211,01;10;BDR
BOSTON SCIEN;3311,78;11;BDR
BOSTON SCIEN;3370,72;12;BDR
BOVA;5060,54;10;BDR
BOVA;8047,95;11;BDR
BOVA;11791,94;12;BDR
BOVA  FM;570,11;10;BDR
BOVA  FM;691,52;11;BDR
BOVA  FM;583,48;12;BDR
BOVAE;6094,36;10;BDR
BOVAE;3972,14;11;BDR
BOVAE;5488,27;12;BDR
BOVAE  FM;498,31;10;BDR
BOVAE  FM;439,65;11;BDR
BOVAE  FM;395,18;12;BDR
BOVV;144,38;10;IBOV
BOVV;787,89;11;IBOV
BOVV;1190,22;12;IBOV
BOVV  FM;72,35;10;IBOV
BOVV  FM;56,78;11;IBOV
BOVV  FM;74,62;12;IBOV
BOVVE;122;10;IBOV
BOVVE;17,21;11;IBOV
BOVVE  FM;27,79;10;IBOV
BOVVE  FM;9,72;11;IBOV
BOVVE  FM;52,14;12;IBOV
BP PLC;179,38;10;BDR
BP PLC;310,88;11;BDR
BP PLC;531,15;12;BDR
BPAC;235,56;10;BDR
BPAC;1132,18;11;BDR
BPAC;1832,47;12;BDR
BPACE;926,74;10;BDR
BPACE;730,07;11;BDR
BPACE;1848,23;12;BDR
BPAN;1,45;10;BDR
BPAN;2,07;11;BDR
BPAN;2,83;12;BDR
BR BROKERS;105,45;10;Construção Cívil
BR BROKERS;79,79;11;Construção Cívil
BR BROKERS;137,76;12;Construção Cívil
BR MALLS PAR;1145,06;10;Exploração de Imóveis
BR MALLS PAR;1200,4;11;Exploração de Imóveis
BR MALLS PAR;1385,15;12;Exploração de Imóveis
BR PROPERT;648,19;10;Construção Cívil
BR PROPERT;715,93;11;Construção Cívil
BR PROPERT;814,59;12;Construção Cívil
BRADESCO;6345,08;10;Serviços Bancários
BRADESCO;5924,38;11;Serviços Bancários
BRADESCO;6903,48;12;Serviços Bancários
BRADESPAR;5686,72;10;Serviços Bancários
BRADESPAR;7153,17;11;Serviços Bancários
BRADESPAR;7347,97;12;Serviços Bancários
BRAP;540,26;10;BDR
BRAP;287,06;11;BDR
BRAP;1915,03;12;BDR
BRAP    /EDJ;571,16;11;#N/D
BRAP  FM;310,04;10;BDR
BRAP  FM;205,91;11;BDR
BRAP  FM;508,29;12;BDR
BRAP  FM/EDJ;134,48;11;#N/D
BRAPE;252;10;BDR
BRAPE;88,2;11;BDR
BRAPE;801,81;12;BDR
BRAPE    /ED;360,09;11;#N/D
BRAPE  FM;219,79;10;BDR
BRAPE  FM;149,23;11;BDR
BRAPE  FM;379,49;12;BDR
BRAPE  FM/ED;86,22;11;#N/D
BRASIL;6333,62;10;BDR
BRASIL;6592,09;11;BDR
BRASIL;6762,71;12;BDR
BRASILAGRO;1131,03;10;BDR
BRASILAGRO;1125,43;11;BDR
BRASILAGRO;1149,22;12;BDR
BRASKEM;3595,62;10;Setor Químico
BRASKEM;3974,21;11;Setor Químico
BRASKEM;4392,36;12;Setor Químico
BRAZILENERGY;350,37;12;BDR
BRB BANCO;5502,18;10;BDR
BRB BANCO;5897,56;11;BDR
BRB BANCO;4381,39;12;BDR
BRDT;118,94;10;Oléo & Gás
BRDT;290,72;11;Oléo & Gás
BRDT;303,73;12;Oléo & Gás
BRDT    /EJ;12,15;12;#N/D
BRDT  FM;84,57;10;Oléo & Gás
BRDT  FM;119,6;11;Oléo & Gás
BRDT  FM;113,52;12;Oléo & Gás
BRDT  FM/EJ;22,64;12;#N/D
BRDTE;415,34;10;Oléo & Gás
BRDTE;479,09;11;Oléo & Gás
BRDTE;405,08;12;Oléo & Gás
BRDTE    /EJ;13,8;12;#N/D
BRDTE  FM;124;10;Oléo & Gás
BRDTE  FM;85,65;11;Oléo & Gás
BRDTE  FM;55,59;12;Oléo & Gás
BRDTE  FM/EJ;15,54;12;#N/D
BRF SA;3376,85;10;Alimentos Processados
BRF SA;3058,47;11;Alimentos Processados
BRF SA;3086,61;12;Alimentos Processados
BRFS;177,12;10;Alimentos Processados
BRFS;706,47;11;Alimentos Processados
BRFS;759,83;12;Alimentos Processados
BRFS  FM;139,86;10;Alimentos Processados
BRFS  FM;169,59;11;Alimentos Processados
BRFS  FM;136,26;12;Alimentos Processados
BRFSE;722,11;10;Alimentos Processados
BRFSE;547,09;11;Alimentos Processados
BRFSE;779,16;12;Alimentos Processados
BRFSE  FM;133,74;10;Alimentos Processados
BRFSE  FM;93,61;11;Alimentos Processados
BRFSE  FM;126,93;12;Alimentos Processados
BRISTOLMYERS;5748,04;10;BDR
BRISTOLMYERS;6549,68;11;BDR
BRISTOLMYERS;6368,87;12;BDR
BRITISH AMER;301,62;10;BDR
BRITISH AMER;658,86;11;BDR
BRITISH AMER;736,88;12;BDR
BRKM;332,21;10;Petróleo, Gás e Biocombustíveis
BRKM;495,9;11;Petróleo, Gás e Biocombustíveis
BRKM;310,54;12;Petróleo, Gás e Biocombustíveis
BRKM  FM;175,11;10;Oléo & Gás
BRKM  FM;163,69;11;Oléo & Gás
BRKM  FM;143,02;12;Oléo & Gás
BRKME;682,42;10;Petróleo, Gás e Biocombustíveis
